Intercept,scale(CRIM),scale(I(CRIM ** 2)),scale(ZN),scale(I(ZN ** 2)),scale(INDUS),scale(NOX),scale(RM),scale(AGE),scale(np.log(DIS)),scale(RAD),scale(TAX),scale(np.log(PTRATIO)),scale(B),scale(np.log(LSTAT)),CHAS,MEDV
1.0,-0.4161324740713647,-0.1694712062720162,2.9458430826075808,3.1443697658912657,-1.4031778821147678,-1.301753660993792,1.409508303898973,-1.0765927997186562,1.486186598877657,-0.8678825041257632,-0.4706118737232691,-3.000988739665315,0.3895194483247593,-0.8010527576516082,0.0,34.6
1.0,-0.41685166064889334,-0.16947204007358363,3.5896366039721515,4.585354767999371,-1.4104733494031867,-1.3103919910567658,0.9835353597436539,-1.894485952914712,1.5716085055649134,-0.7529221514850207,-0.03704422291292024,-0.5990504519260468,0.4410519326070325,-1.4220329864067622,0.0,34.9
1.0,-0.4184483014002998,-0.16947335869002023,3.5896366039721515,4.585354767999371,-1.4104733494031867,-1.3103919910567658,1.2114807479204133,-1.9442707535440371,1.5716085055649134,-0.7529221514850207,-0.03704422291292024,-0.5990504519260468,0.30290101729710867,-1.4627103772408134,0.0,32.9
1.0,-0.4165083596126944,-0.16947166064461064,3.0531420028350094,3.3673793495508537,-1.3287641157728924,-1.2067320303010811,-0.17471214392950282,-1.0730367425308471,1.2017220720089963,-0.8678825041257632,-0.3577654988548222,-1.7647951317999557,0.4067334909467101,-0.6087638845612874,0.0,24.1
1.0,-0.4179839722021867,-0.16947305092939335,3.0531420028350094,3.3673793495508537,-1.3287641157728924,-1.2067320303010811,1.8881936190701676,-1.880261724163476,1.2017220720089963,-0.8678825041257632,-0.3577654988548222,-1.7647951317999557,0.4243861079029783,-2.059550272936952,0.0,42.3
1.0,-0.41643271701149803,-0.16947157247799602,3.5896366039721515,4.585354767999371,-1.2339230410234432,-1.1972298672318096,2.2343856773636195,-1.2579517162969118,0.825084452069557,-0.6379617988442783,-1.094236576943634,-1.7647951317999557,0.39587877617235884,-1.721373727012718,0.0,48.5
1.0,-0.40464178108347276,-0.16943767997652717,-0.4877223646701293,-0.36888890591516377,-0.07978011599553117,-0.5674956056410221,-0.5607946451538884,-1.6455619497680862,0.3423255228956299,-0.6379617988442783,-0.779454583889545,0.12227906362386874,0.4410519326070325,0.025056808662839613,0.0,22.6
1.0,-0.39378764967795643,-0.16937108411484392,-0.4877223646701293,-0.36888890591516377,-0.07978011599553117,-0.5674956056410221,0.058931878951674815,-0.5716326790497868,0.525533132833061,-0.6379617988442783,-0.779454583889545,0.12227906362386874,0.4187942851404339,0.04031187204019023,0.0,24.4
1.0,-0.3911925265907578,-0.1693501354112621,-0.4877223646701293,-0.36888890591516377,-0.07978011599553117,-0.5674956056410221,-0.7146577821732003,0.14669087288761892,0.525533132833061,-0.6379617988442783,-0.779454583889545,0.12227906362386874,0.35914817567329205,0.8707925101145618,0.0,22.5
1.0,-0.40470578636140814,-0.1694379720472704,-0.4877223646701293,-0.36888890591516377,-0.07978011599553117,-0.5674956056410221,-0.3143286941877676,-0.33693290465439674,0.4755768795218332,-0.6379617988442783,-0.779454583889545,0.12227906362386874,0.2702272293904756,0.5233365809477496,1.0,24.4
1.0,-0.36981243629568483,-0.1691037306272566,-0.4877223646701293,-0.36888890591516377,-0.07978011599553117,-0.5674956056410221,-1.3400829409831831,1.117494485159459,0.3089224757205092,-0.6379617988442783,-0.779454583889545,0.12227906362386874,0.4410519326070325,1.2800898379834302,1.0,20.0
1.0,-0.4002149433149959,-0.1694146163835048,-0.4877223646701293,-0.36888890591516377,-0.07978011599553117,-0.5674956056410221,-0.46249319650266113,0.8365659673225526,0.30992762508398847,-0.6379617988442783,-0.779454583889545,0.12227906362386874,0.40103202460058646,0.7962816688689661,1.0,21.7
1.0,-0.3767866841259903,-0.16919857708689495,-0.4877223646701293,-0.36888890591516377,-0.07978011599553117,-0.5674956056410221,-1.254603420416899,0.7121039657492398,0.2055533259300216,-0.6379617988442783,-0.779454583889545,0.12227906362386874,0.4228510977328682,1.3430928317837334,1.0,19.3
1.0,-0.395242315085579,-0.16938197829632679,-0.4877223646701293,-0.36888890591516377,-0.07978011599553117,-0.5674956056410221,-0.6804659739466864,-0.5254039356082706,0.19926573762118932,-0.6379617988442783,-0.779454583889545,0.12227906362386874,0.375704356793767,0.6721616250396649,1.0,22.4
1.0,-0.4041646508297726,-0.16943546554008937,-0.4877223646701293,-0.36888890591516377,-0.07978011599553117,-0.5674956056410221,0.12874015408080783,-1.2899562309871924,0.3423255228956299,-0.6379617988442783,-0.779454583889545,0.12227906362386874,0.31945719841758363,-0.22053307051658774,0.0,28.1
1.0,-0.39747318995470887,-0.1693975015799291,-0.4877223646701293,-0.36888890591516377,-0.07978011599553117,-0.5674956056410221,-0.14621897040740728,-0.9307944550184896,0.3423255228956299,-0.6379617988442783,-0.779454583889545,0.12227906362386874,0.4051984807766,-0.204625711960663,0.0,25.0
1.0,-0.4152107980690951,-0.16946991992076732,-0.4877223646701293,-0.36888890591516377,0.40172072504013384,-0.040557471799621804,-0.5650686211822028,-0.4471706774764739,-0.09783557349553713,-0.5230014462035358,-0.785393866777358,-0.8872030580176613,0.39609806333951786,0.3872497681386373,1.0,23.3
1.0,-0.41235616267317665,-0.169464383396909,-0.4877223646701293,-0.36888890591516377,0.40172072504013384,-0.040557471799621804,0.5091240206007751,0.587641964175927,0.07778983264655047,-0.5230014462035358,-0.785393866777358,-0.8872030580176613,0.39587877617235884,-0.16636880290393288,0.0,28.7
1.0,-0.407636064358523,-0.1694500800363771,-0.4877223646701293,-0.36888890591516377,0.40172072504013384,-0.040557471799621804,-0.47531512458760433,0.8970189395153048,-0.23564943942632224,-0.5230014462035358,-0.785393866777358,-0.8872030580176613,0.4410519326070325,0.8578286993255797,1.0,21.5
1.0,-0.4072217756504321,-0.16944851829051769,-0.4877223646701293,-0.36888890591516377,0.40172072504013384,-0.040557471799621804,0.12589083672859866,0.8472341388859799,0.046177425723118566,-0.5230014462035358,-0.785393866777358,-0.8872030580176613,0.4064045601959725,-0.03263368026042307,1.0,23.0
1.0,-0.37884532661085774,-0.16922389574252478,-0.4877223646701293,-0.36888890591516377,-0.7203221439187338,-0.41200566450749415,0.94934355151714,0.708547908561431,-0.253456806522038,-0.17812038828130847,-0.6012760972551551,-0.41254472662733316,0.38403726914579406,-0.16293407740007942,1.0,26.7
1.0,-0.3730708868087593,-0.16914978762247615,-0.4877223646701293,-0.36888890591516377,-0.7203221439187338,-0.41200566450749415,-0.17186282657729365,0.8081175098200812,-0.13644706745782625,-0.17812038828130847,-0.6012760972551551,-0.41254472662733316,0.4228510977328682,1.1581354534067267,1.0,21.7
1.0,-0.3479517245499333,-0.16871565930851312,-0.4877223646701293,-0.36888890591516377,-0.7203221439187338,-0.41200566450749415,0.8467681268375984,0.3244937322780658,-0.004824402318717895,-0.17812038828130847,-0.6012760972551551,-0.41254472662733316,0.3696739596969051,-0.1256122432858265,1.0,27.5
1.0,-0.34898279139085614,-0.16873705563618663,-0.4877223646701293,-0.36888890591516377,-0.7203221439187338,-0.41200566450749415,0.47493221237426114,0.4347315051001427,-0.004824402318717895,-0.17812038828130847,-0.6012760972551551,-0.41254472662733316,0.4410519326070325,-0.5710785758593593,0.0,30.1
1.0,-0.38382144603725293,-0.16928005448590547,-0.4877223646701293,-0.36888890591516377,-0.7203221439187338,-0.4379206546964155,2.8227697105948795,0.3458300754049193,-0.23237757580063972,-0.17812038828130847,-0.6012760972551551,-0.41254472662733316,0.31112428606555653,-1.582997957977026,0.0,44.8
1.0,-0.37604655036659196,-0.1691891760846272,-0.4877223646701293,-0.36888890591516377,-0.7203221439187338,-0.4379206546964155,2.500796849795206,0.6374267648052523,-0.03708134883797902,-0.17812038828130847,-0.6012760972551551,-0.41254472662733316,0.33667124103953444,-2.0488717666321086,0.0,37.6
1.0,-0.3725274238124715,-0.1691423184571709,-0.4877223646701293,-0.36888890591516377,-0.7203221439187338,-0.4379206546964155,1.2513711908513467,0.4027269904098626,-0.03708134883797902,-0.17812038828130847,-0.6012760972551551,-0.41254472662733316,0.16891655816319778,-0.8677980078532884,0.0,31.6
1.0,-0.3858160832441849,-0.16930056295378026,-0.4877223646701293,-0.36888890591516377,-0.7203221439187338,-0.4379206546964155,1.9964676784541275,-1.83403298072196,0.05267507590911913,-0.17812038828130847,-0.6012760972551551,-0.41254472662733316,0.22845302404676043,-1.6739597784677784,0.0,46.7
1.0,-0.3691060507737433,-0.1690933428042476,-0.4877223646701293,-0.36888890591516377,-0.7203221439187338,-0.4379206546964155,0.380904739751347,-1.6775664644583665,0.05267507590911913,-0.17812038828130847,-0.6012760972551551,-0.41254472662733316,0.25948215819970355,-1.7433798763478159,0.0,31.5
1.0,-0.35802499156463785,-0.16891157919487546,-0.4877223646701293,-0.36888890591516377,-0.7203221439187338,-0.4379206546964155,-0.43257536430446164,-0.01688775775159256,0.20884074606921205,-0.17812038828130847,-0.6012760972551551,-0.41254472662733316,0.23766308506742237,0.14049874120651498,0.0,24.3
1.0,-0.3666412657070677,-0.16905597105538128,-0.4877223646701293,-0.36888890591516377,-0.7203221439187338,-0.4379206546964155,1.6061112012014276,0.29604527477559445,0.20884074606921205,-0.17812038828130847,-0.6012760972551551,-0.41254472662733316,0.2134318530963956,-1.1873068662049617,0.0,31.7
1.0,-0.3535690604880085,-0.16882851821054565,-0.4877223646701293,-0.36888890591516377,-0.7203221439187338,-0.41200566450749415,2.9239204765983158,0.16802721601447235,0.2913161328866151,-0.17812038828130847,-0.6012760972551551,-0.41254472662733316,0.3205536342533769,-2.443367725809013,0.0,41.7
1.0,-0.3819431820629307,-0.16925969498084784,-0.4877223646701293,-0.36888890591516377,-0.7203221439187338,-0.41200566450749415,2.795701195748889,0.06490155756801343,0.19891015689634484,-0.17812038828130847,-0.6012760972551551,-0.41254472662733316,0.2442417000821803,-1.6612595293088388,0.0,48.3
1.0,-0.3683926828578452,-0.16908270644841103,-0.4877223646701293,-0.36888890591516377,-0.7203221439187338,-0.41200566450749415,0.6287953493935731,-0.07378467275653537,0.19891015689634484,-0.17812038828130847,-0.6012760972551551,-0.41254472662733316,0.0386599808709836,-0.4752529817551453,1.0,29.0
1.0,-0.3820618827601927,-0.169261011718789,-0.4877223646701293,-0.36888890591516377,-0.7203221439187338,-0.41200566450749415,-0.28298620331346286,-0.25158753214698226,0.19891015689634484,-0.17812038828130847,-0.6012760972551551,-0.41254472662733316,0.22012011169473333,0.02658861684361231,0.0,24.0
1.0,-0.35993584004409085,-0.16894544645445173,-0.4877223646701293,-0.36888890591516377,-0.7203221439187338,-0.41200566450749415,0.4934527751636227,0.2818210460243585,0.43522854437554803,-0.17812038828130847,-0.6012760972551551,-0.41254472662733316,0.34840310448252,-0.19235749348750644,1.0,25.1
1.0,-0.3609541058294266,-0.16896306434590652,-0.4877223646701293,-0.36888890591516377,-0.7203221439187338,-0.41200566450749415,1.529179632691771,0.10757424382172029,0.43522854437554803,-0.17812038828130847,-0.6012760972551551,-0.41254472662733316,0.3661653650223674,-1.3610588994204333,0.0,31.5
1.0,-0.41092360817974993,-0.1694607205322367,0.7998646780590118,0.1251630948076154,-0.9056270130445807,-1.094433739482422,0.27975397374791056,-1.7806921229048258,1.1778684350567705,-0.40804109356279333,-0.642851077469846,-0.7899972044625053,0.24928530492682874,-0.8677980078532884,0.0,23.7
1.0,-0.40975056599504317,-0.16945728105074692,0.7998646780590118,0.1251630948076154,-0.9056270130445807,-1.094433739482422,0.4578363082610036,-0.9379065693941073,1.1778684350567705,-0.40804109356279333,-0.642851077469846,-0.7899972044625053,0.2971995509509844,-0.6222707797412618,0.0,23.3
1.0,-0.4073334939537375,-0.16944894430333055,0.7998646780590118,0.1251630948076154,-0.9056270130445807,-1.094433739482422,0.8724119830074847,-0.5076236496692259,1.2211781525217964,-0.40804109356279333,-0.642851077469846,-0.7899972044625053,0.37910330788472546,0.10143684332252385,0.0,22.0
1.0,-0.4081678900315498,-0.16945201240147145,0.7998646780590118,0.1251630948076154,-0.9056270130445807,-1.094433739482422,-0.27016427522852093,-0.1235694733858607,1.2211781525217964,-0.40804109356279333,-0.642851077469846,-0.7899972044625053,0.41605319555095127,0.24443106604036607,0.0,20.1
1.0,-0.4085426118405534,-0.16945332501655194,0.7998646780590118,0.1251630948076154,-0.9056270130445807,-1.094433739482422,0.10452095658702668,-0.557408450298551,1.4154319119114676,-0.40804109356279333,-0.642851077469846,-0.7899972044625053,0.1762626782630114,0.07784931608043986,0.0,22.2
1.0,-0.40567168419206956,-0.16944223640357362,0.7998646780590118,0.1251630948076154,-0.9056270130445807,-1.094433739482422,0.15438401025069293,-2.1611902420003823,1.4154319119114676,-0.40804109356279333,-0.642851077469846,-0.7899972044625053,0.19775282064455493,-1.2064546779312495,0.0,23.7
1.0,-0.3965352216998739,-0.1693911494764164,0.4565081333312409,-0.10319871885980253,-0.7699313214799841,-1.0685187492935007,-0.9853429306331023,0.2818210460243585,1.6432915432286783,-0.2930807409220509,-0.46467259083545615,0.3350073122514209,0.17341194508994956,0.25781138921536856,0.0,17.6
1.0,-0.3982517268808685,-0.16940258153616952,0.4565081333312409,-0.10319871885980253,-0.7699313214799841,-1.0685187492935007,-0.9682470265198447,0.05778944319239545,1.6432915432286783,-0.2930807409220509,-0.46467259083545615,0.3350073122514209,0.3558588681659128,0.9072855637578799,0.0,18.5
1.0,-0.3809703018383127,-0.16924874995985134,0.4565081333312409,-0.10319871885980253,-0.7699313214799841,-1.0685187492935007,-0.2516437124391594,-1.19749874410416,1.666606369137251,-0.2930807409220509,-0.46467259083545615,0.3350073122514209,0.3673714444417399,-0.2600694550005937,0.0,24.3
1.0,-0.39764193114199314,-0.16939861743489754,0.4565081333312409,-0.10319871885980253,-0.7699313214799841,-1.0685187492935007,-0.08353398865879912,0.37783459009519993,1.666606369137251,-0.2930807409220509,-0.46467259083545615,0.3350073122514209,0.2134318530963956,-0.08910828447103196,0.0,20.5
1.0,-0.40138682176737656,-0.16942127111649663,0.4565081333312409,-0.10319871885980253,-0.7699313214799841,-1.0685187492935007,0.21137035729488277,-0.6925386234352906,1.6131017775460224,-0.2930807409220509,-0.46467259083545615,0.3350073122514209,0.19775282064455493,-0.19585348906066816,0.0,24.5
1.0,-0.3983215508204344,-0.16940302860716602,0.4565081333312409,-0.10319871885980253,-0.7699313214799841,-1.0685187492935007,0.6173980799847351,-1.8162526947829152,1.6131017775460224,-0.2930807409220509,-0.46467259083545615,0.3350073122514209,0.4064045601959725,-0.8162198543459988,0.0,26.2
1.0,-0.40419025294094674,-0.16943558602825437,0.4565081333312409,-0.10319871885980253,-0.7699313214799841,-1.0685187492935007,0.28830192580453934,-1.9762752682343174,1.508314983069582,-0.2930807409220509,-0.46467259083545615,0.3350073122514209,0.4342540304251155,-0.9928627517766699,0.0,24.4
1.0,-0.39560307210666934,-0.1693845857385088,0.4565081333312409,-0.10319871885980253,-0.7699313214799841,-1.0685187492935007,0.21849365067540633,-2.122073612934484,1.508314983069582,-0.2930807409220509,-0.46467259083545615,0.3350073122514209,0.22362870636927104,-1.8204529465180024,0.0,24.8
1.0,-0.41095037402325024,-0.16946079438780517,0.4565081333312409,-0.10319871885980253,-0.7699313214799841,-1.0685187492935007,0.9578915035737688,-2.1967508138784715,1.852963086044731,-0.2930807409220509,-0.46467259083545615,0.3350073122514209,0.3225272187578039,-1.8485295877557772,0.0,29.6
1.0,-0.41490939139663574,-0.16946944616994766,2.9458430826075808,3.1443697658912657,-1.093850069085795,-1.4054136217494775,-0.2516437124391594,-1.300624402550619,1.9171614728779762,-0.9828428567665056,-0.5537618341526511,-0.8872030580176613,0.39708485559173134,-0.8136823956996863,0.0,21.9
1.0,-0.4163884951831063,-0.16947152017110287,2.9458430826075808,3.1443697658912657,-1.093850069085795,-1.4054136217494775,-0.5821645252954591,-1.7593557797779722,1.9171614728779762,-0.9828428567665056,-0.5537618341526511,-0.8872030580176613,0.4221932362313924,-0.2437819037243386,0.0,20.9
1.0,-0.41872759715856334,-0.169473513899927,3.3750387635172943,4.0775791005898485,-1.077800041051273,-1.38813696162353,1.6659468655978267,-1.2223911444188225,1.2211781525217964,-0.7529221514850207,-0.975450919187374,-1.1355010572207804,0.3252683083472865,-2.059550272936952,0.0,44.0
1.0,-0.34330261390717165,-0.16861537970096935,0.37066899714929813,-0.14931023892726192,-1.0456999849822286,0.7973605443088335,1.4935631657891533,1.117494485159459,-1.0185738464996432,-0.5230014462035358,-0.856665261431114,-2.7503625695270983,0.29182701535559896,-0.5299446025147863,0.0,36.0
1.0,-0.3441009342828749,-0.1686330418831422,0.37066899714929813,-0.14931023892726192,-1.0456999849822286,0.7973605443088335,0.7940557558217229,1.117494485159459,-0.9082329587013398,-0.5230014462035358,-0.856665261431114,-2.7503625695270983,0.38655907156811825,-0.7320435474296222,0.0,30.1
1.0,-0.35766307081122134,-0.1689050461728649,0.37066899714929813,-0.14931023892726192,-1.0456999849822286,0.7973605443088335,1.3083575378955365,0.4702920769782321,-0.8169554152591405,-0.5230014462035358,-0.856665261431114,-2.7503625695270983,0.39609806333951786,-0.1836494690621486,0.0,33.8
1.0,-0.35836014647455405,-0.168917595422933,0.37066899714929813,-0.14931023892726192,-1.0456999849822286,0.7973605443088335,1.7599743382207396,0.7405524232517117,-0.7927822492605692,-0.5230014462035358,-0.856665261431114,-2.7503625695270983,0.3475259558138857,-0.6473214966068057,0.0,43.1
1.0,-0.3599870442664391,-0.16894633951365745,0.37066899714929813,-0.14931023892726192,-1.0456999849822286,0.7973605443088335,3.0108246558407052,0.8152296241956992,-0.6681392443550731,-0.5230014462035358,-0.856665261431114,-2.7503625695270983,0.33096977469341077,-0.9900416820436834,0.0,48.8
1.0,-0.324479243532536,-0.16814573916765455,0.37066899714929813,-0.14931023892726192,-1.0456999849822286,0.7973605443088335,1.4850152137325243,0.9219113398299674,-0.8464387591727319,-0.5230014462035358,-0.856665261431114,-2.7503625695270983,0.4028959655214348,0.0822974930337472,0.0,31.0
1.0,-0.35650399341442773,-0.16888386981716505,0.37066899714929813,-0.14931023892726192,-1.0456999849822286,0.7973605443088335,1.312631513923851,0.8187856813835079,-0.9841329765918175,-0.5230014462035358,-0.856665261431114,-2.7503625695270983,0.3422630638020789,-0.4649381421165206,0.0,36.5
1.0,-0.3318852360558239,-0.16834269458555723,0.37066899714929813,-0.14931023892726192,-1.0456999849822286,0.7973605443088335,-1.0323566669445594,-0.2053587887054662,-0.9306973914407074,-0.5230014462035358,-0.856665261431114,-2.7503625695270983,0.39171231999634526,-0.04058520504377433,0.0,22.8
1.0,-0.3290829686145798,-0.16827002874592206,0.37066899714929813,-0.14931023892726192,-1.0456999849822286,0.7973605443088335,1.0390970481117399,0.5698616782368823,-0.7987743310209994,-0.5230014462035358,-0.856665261431114,-2.7503625695270983,0.3003792148747845,0.5380435943886749,0.0,30.7
1.0,-0.3576176852505036,-0.16890422425718887,0.37066899714929813,-0.14931023892726192,-1.0456999849822286,0.17540077977472163,1.6887414044155025,-0.5680766218619777,-0.2467912964517392,-0.5230014462035358,-0.856665261431114,-2.7503625695270983,0.3686871674446916,-2.0329812682774855,0.0,43.5
1.0,-0.40996818394002343,-0.16945794907099496,0.37066899714929813,-0.14931023892726192,-0.6094310411347625,-0.7834538572153661,-0.519479543546851,-0.25158753214698226,0.32915952029458534,-0.7529221514850207,-1.100175859831447,0.12227906362386874,0.38009010013693895,0.4044235416790005,1.0,20.7
1.0,-0.3857032012085534,-0.16929943291258273,0.37066899714929813,-0.14931023892726192,-0.6094310411347625,-0.7834538572153661,-0.6106576988175547,-0.9414626265819163,0.5568351114493961,-0.7529221514850207,-1.100175859831447,0.12227906362386874,0.3505959761541059,0.323146872186145,0.0,21.1
1.0,-0.4016521527377269,-0.16942272293292693,0.37066899714929813,-0.14931023892726192,-0.6094310411347625,-0.7834538572153661,-0.06358876719333235,-1.8589253810366226,0.5568351114493961,-0.7529221514850207,-1.100175859831447,0.12227906362386874,0.4410519326070325,-0.8086190444482552,0.0,25.2
1.0,-0.4071810450190187,-0.16944836207914976,0.37066899714929813,-0.14931023892726192,-0.6094310411347625,-0.7834538572153661,0.3609595182858815,-0.3511571334056325,0.32915952029458534,-0.7529221514850207,-1.100175859831447,0.12227906362386874,0.41978107739264736,-0.542824882760088,0.0,24.4
1.0,-0.394696524624639,-0.16937796223550391,0.37066899714929813,-0.14931023892726192,-0.6094310411347625,-0.7834538572153661,2.003590971834651,-0.5965250793644494,0.530468309486914,-0.7529221514850207,-1.100175859831447,0.12227906362386874,0.3738404158729186,-0.811148796307557,1.0,35.2
1.0,-0.41394931222760484,-0.169467762705891,1.2290603589687255,0.5094257620364436,-0.6896811813073733,-0.9303054682859202,0.6743844270289249,-1.2686198878603387,0.4034710419438928,-0.6379617988442783,-0.916058090309244,-0.3208936178600385,0.4410519326070325,-1.8485295877557772,1.0,32.4
1.0,-0.4093409322162566,-0.1694559865988764,1.2290603589687255,0.5094257620364436,-0.6896811813073733,-0.9303054682859202,0.8111516599349805,-0.9165702262672538,0.4878339774593582,-0.6379617988442783,-0.916058090309244,-0.3208936178600385,0.4410519326070325,-2.130680738822962,0.0,32.0
1.0,-0.40833430375418184,-0.16945260032510728,1.2290603589687255,0.5094257620364436,-0.6896811813073733,-0.9303054682859202,1.3995356931662402,-0.6960946806230995,0.7011207738800272,-0.6379617988442783,-0.916058090309244,-0.3208936178600385,0.35717459116886446,-0.9510402720039414,1.0,33.2
1.0,-0.4133872295140995,-0.16946665390347165,1.2290603589687255,0.5094257620364436,-0.6896811813073733,-0.9303054682859202,0.7712612170040469,-1.4570909188142123,0.7301900374903947,-0.6379617988442783,-0.916058090309244,-0.3208936178600385,0.4032248962721724,-1.5749697916956868,1.0,33.1
1.0,-0.41123316097849205,-0.16946156208181773,1.2290603589687255,0.5094257620364436,-0.6896811813073733,-0.9303054682859202,0.28117863242401575,-1.29706834536281,0.43178142716417456,-0.6379617988442783,-0.916058090309244,-0.3208936178600385,0.4410519326070325,-0.6634612615503391,0.0,29.1
1.0,-0.39603481679965175,-0.16938765698437783,0.37066899714929813,-0.14931023892726192,-1.139081966273994,-0.9657226215441126,0.7513159955385815,-1.2935122881750012,0.41395151197197844,-0.5230014462035358,-1.141750840046138,-1.656423418674133,0.4410519326070325,-1.3193237408578562,0.0,35.1
1.0,-0.4163535832133234,-0.16947147847833313,0.37066899714929813,-0.14931023892726192,-1.139081966273994,-0.9657226215441126,2.187371941052164,-0.14490581651271414,0.6649222548741748,-0.5230014462035358,-1.141750840046138,-1.656423418674133,0.33590373595447937,-1.7433798763478159,0.0,45.4
1.0,-0.41620578920790896,-0.16947129809030745,0.37066899714929813,-0.14931023892726192,-1.139081966273994,-0.9657226215441126,0.9735627490109212,-1.1157094287845541,0.8704531164759358,-0.5230014462035358,-1.141750840046138,-1.656423418674133,0.3898483790754975,-1.4111093978926588,0.0,35.4
1.0,-0.4133849020494473,-0.1694666491229816,0.37066899714929813,-0.14931023892726192,-1.139081966273994,-0.9657226215441126,1.9380566727338324,-0.6712022803084369,0.858814122699418,-0.5230014462035358,-1.141750840046138,-1.656423418674133,0.22362870636927104,-2.1139943761402984,1.0,46.0
1.0,-0.41946307598865734,-0.16947381513945206,3.3750387635172943,4.0775791005898485,-1.191609330750612,-1.3363069812456871,1.1445217901434908,-1.6989028075852204,1.485755037930118,-0.9828428567665056,-0.7319403207870411,-1.4439769622960101,0.41714963138674455,-0.5171631489225107,0.0,32.2
1.0,-0.4192419668466987,-0.16947374095526388,1.8728538803332961,1.2916747631808438,-1.296664059703848,-1.4313286119383988,0.2398635308169783,-1.304180459738428,1.485755037930118,-0.9828428567665056,-0.642851077469846,-1.4439769622960101,0.41714963138674455,-0.4384146955458515,0.0,22.0
1.0,-0.4182306834553195,-0.16947322218296182,2.9458430826075808,3.1443697658912657,-1.3681596391303557,-1.4658819321902938,-0.0778353539543795,-1.3184046884896639,1.8905931407261807,-0.9828428567665056,-0.993268767850813,-0.05206225323000124,-0.16527708458652315,0.31415272079266393,0.0,20.1
1.0,-0.41601260964177667,-0.16947105282183378,1.7655549601058678,1.1441453462983473,-0.8487223681949111,-1.2931153309308183,-0.10775318615258027,-1.3255168028652817,1.4882668370104184,-0.40804109356279333,-0.6844260576845371,-0.7899972044625053,0.4410519326070325,-0.6750861606394252,0.0,23.2
1.0,-0.41517588609931216,-0.16946986638598718,1.7655549601058678,1.1441453462983473,-0.8487223681949111,-1.2931153309308183,0.04326063351452372,-0.8170006250086035,1.4882668370104184,-0.40804109356279333,-0.6844260576845371,-0.7899972044625053,0.4410519326070325,-0.5710785758593593,0.0,22.3
1.0,-0.4155168596708589,-0.16947037421379094,1.7655549601058678,1.1441453462983473,-0.8487223681949111,-1.2931153309308183,0.3994253025407098,-1.6242256066412326,1.4882668370104184,-0.40804109356279333,-0.6844260576845371,-0.7899972044625053,0.16496938915434328,-0.19760424201131707,0.0,24.8
1.0,-0.41644202687010684,-0.16947158341820376,2.9458430826075808,3.1443697658912657,-0.902708826129213,-1.2412853505529762,0.8211242706677132,-1.4464227472507856,0.8246131504843565,-0.6379617988442783,-0.969511636299561,0.3768840900727348,0.4410519326070325,-1.9456907248191455,0.0,28.5
1.0,-0.411340224352493,-0.16946184672068532,2.9458430826075808,3.1443697658912657,-0.902708826129213,-1.2412853505529762,1.2300013107097747,-1.4535348616264034,0.8246131504843565,-0.6379617988442783,-0.969511636299561,0.3768840900727348,0.4410519326070325,-1.8344321162094597,0.0,37.3
1.0,-0.41631052511725775,-0.16947142657377973,2.9458430826075808,3.1443697658912657,-0.902708826129213,-1.2412853505529762,0.4920281164875175,-1.6064453207021878,0.8246131504843565,-0.6379617988442783,-0.969511636299561,0.3768840900727348,0.4410519326070325,-1.3716581373791692,0.0,27.9
1.0,-0.4108991698009019,-0.16946065291868703,-0.4877223646701293,-0.36888890591516377,0.40609800541318525,-1.016688768915658,-0.22457519759316907,-1.7842481800926349,0.9595434124587985,-0.6379617988442783,-0.708183189235789,-1.0852226183590064,0.4410519326070325,-0.3690359065143203,0.0,23.9
1.0,-0.4109759761344244,-0.16946086483918577,-0.4877223646701293,-0.36888890591516377,0.40609800541318525,-1.016688768915658,-0.3926849213735281,-0.9343505122062986,0.9595434124587985,-0.6379617988442783,-0.708183189235789,-1.0852226183590064,0.4410519326070325,-0.04857486678250141,0.0,21.7
1.0,-0.4054680310350024,-0.16944135964721987,-0.4877223646701293,-0.36888890591516377,0.40609800541318525,-1.016688768915658,0.5604117329405452,-1.3326289172408996,1.1077748928455025,-0.6379617988442783,-0.708183189235789,-1.0852226183590064,0.4410519326070325,-0.8915396155911778,0.0,28.6
1.0,-0.4142658474203035,-0.1694683470739983,-0.4877223646701293,-0.36888890591516377,0.40609800541318525,-1.016688768915658,0.3766307637230339,-0.6249735368669208,1.1077748928455025,-0.6379617988442783,-0.708183189235789,-1.0852226183590064,0.3966462812574145,-0.6177563019668987,0.0,27.1
1.0,-0.4041053004811416,-0.16943518550053221,-0.4877223646701293,-0.36888890591516377,0.40609800541318525,-1.016688768915658,-0.7046851714404676,-0.37604953372029515,1.2164579908331143,-0.6379617988442783,-0.708183189235789,-1.0852226183590064,0.4410519326070325,0.6522988328879304,0.0,20.3
1.0,-0.4129927242555523,-0.16946582132998628,2.516647401697867,2.3209497646866337,-1.2981231531615318,-1.3363069812456871,0.08600039379766514,-1.7237952078998828,1.6134099120725869,-0.5230014462035358,-0.29837266997669215,-1.71042621351789,0.12681342206874496,-1.2786086889990091,0.0,22.5
